country,date,year_week,Daily hospital occupancy,under_15_cases,15-24_cases,25-49_cases,50-64_cases,65-79_cases,over_80_cases,next_week_increase_decrease
Portugal,11/22/2020,2020-W47,3151,4215,5195,14998,8117,4046,2635,1
Portugal,11/23/2020,2020-W48,3241,3645,4244,12391,6748,3473,2497,1
Portugal,11/24/2020,2020-W48,3275,3645,4244,12391,6748,3473,2497,0
Portugal,11/25/2020,2020-W48,3251,3645,4244,12391,6748,3473,2497,1
Portugal,11/26/2020,2020-W48,3192,3645,4244,12391,6748,3473,2497,1
Portugal,11/27/2020,2020-W48,3208,3645,4244,12391,6748,3473,2497,1
Portugal,11/28/2020,2020-W48,3155,3645,4244,12391,6748,3473,2497,1
Portugal,11/29/2020,2020-W48,3245,3645,4244,12391,6748,3473,2497,1
Portugal,12/28/2020,2020-W53,2967,3082,4393,13487,7182,3882,2836,1
Portugal,12/29/2020,2020-W53,2930,3082,4393,13487,7182,3882,2836,1
Portugal,12/30/2020,2020-W53,2896,3082,4393,13487,7182,3882,2836,1
Portugal,12/31/2020,2020-W53,2840,3082,4393,13487,7182,3882,2836,1
Portugal,1/1/2021,2020-W53,2806,3082,4393,13487,7182,3882,2836,1
Portugal,1/2/2021,2020-W53,2858,3082,4393,13487,7182,3882,2836,1
Portugal,1/3/2021,2020-W53,3044,3082,4393,13487,7182,3882,2836,1
Portugal,1/4/2021,2021-W01,3171,5174,7729,22116,11478,6233,4839,1
Portugal,1/5/2021,2021-W01,3260,5174,7729,22116,11478,6233,4839,1
Portugal,1/6/2021,2021-W01,3293,5174,7729,22116,11478,6233,4839,1
Portugal,1/7/2021,2021-W01,3333,5174,7729,22116,11478,6233,4839,1
Portugal,1/8/2021,2021-W01,3451,5174,7729,22116,11478,6233,4839,1
Portugal,1/9/2021,2021-W01,3555,5174,7729,22116,11478,6233,4839,1
Portugal,1/10/2021,2021-W01,3770,5174,7729,22116,11478,6233,4839,1
Portugal,1/11/2021,2021-W02,3983,7123,8503,25108,13629,7439,5462,1
Portugal,1/12/2021,2021-W02,4043,7123,8503,25108,13629,7439,5462,1
Portugal,1/13/2021,2021-W02,4240,7123,8503,25108,13629,7439,5462,1
Portugal,1/14/2021,2021-W02,4368,7123,8503,25108,13629,7439,5462,1
Portugal,1/15/2021,2021-W02,4560,7123,8503,25108,13629,7439,5462,1
Portugal,1/16/2021,2021-W02,4653,7123,8503,25108,13629,7439,5462,1
Portugal,1/17/2021,2021-W02,4889,7123,8503,25108,13629,7439,5462,1
Portugal,1/18/2021,2021-W03,5165,9297,10436,32548,17923,9080,7178,1
Portugal,1/19/2021,2021-W03,5291,9297,10436,32548,17923,9080,7178,1
Portugal,1/20/2021,2021-W03,5493,9297,10436,32548,17923,9080,7178,1
Portugal,1/21/2021,2021-W03,5630,9297,10436,32548,17923,9080,7178,1
Portugal,1/22/2021,2021-W03,5779,9297,10436,32548,17923,9080,7178,1
Portugal,1/23/2021,2021-W03,5922,9297,10436,32548,17923,9080,7178,1
Portugal,1/24/2021,2021-W03,6117,9297,10436,32548,17923,9080,7178,1
Portugal,1/25/2021,2021-W04,6420,9144,9591,30523,17594,9502,6479,1
Portugal,1/26/2021,2021-W04,6472,9144,9591,30523,17594,9502,6479,1
Portugal,1/27/2021,2021-W04,6603,9144,9591,30523,17594,9502,6479,1
Portugal,1/28/2021,2021-W04,6565,9144,9591,30523,17594,9502,6479,0
Portugal,1/29/2021,2021-W04,6627,9144,9591,30523,17594,9502,6479,0
Portugal,1/30/2021,2021-W04,6544,9144,9591,30523,17594,9502,6479,0
Portugal,1/31/2021,2021-W04,6694,9144,9591,30523,17594,9502,6479,0
Portugal,2/1/2021,2021-W05,6869,4049,4691,14719,9021,5125,3827,0
Portugal,2/2/2021,2021-W05,6775,4049,4691,14719,9021,5125,3827,0
Portugal,2/3/2021,2021-W05,6684,4049,4691,14719,9021,5125,3827,0
Portugal,2/4/2021,2021-W05,6496,4049,4691,14719,9021,5125,3827,0
Portugal,2/5/2021,2021-W05,6412,4049,4691,14719,9021,5125,3827,0
Portugal,2/6/2021,2021-W05,6158,4049,4691,14719,9021,5125,3827,0
Portugal,2/7/2021,2021-W05,6248,4049,4691,14719,9021,5125,3827,0
Portugal,2/8/2021,2021-W06,6344,1691,2105,6717,4143,2516,1932,0
Portugal,2/9/2021,2021-W06,6070,1691,2105,6717,4143,2516,1932,0
Portugal,2/10/2021,2021-W06,5829,1691,2105,6717,4143,2516,1932,0
Portugal,2/11/2021,2021-W06,5570,1691,2105,6717,4143,2516,1932,0
Portugal,2/12/2021,2021-W06,5230,1691,2105,6717,4143,2516,1932,0
Portugal,2/13/2021,2021-W06,4850,1691,2105,6717,4143,2516,1932,0
Portugal,2/14/2021,2021-W06,4826,1691,2105,6717,4143,2516,1932,0
Portugal,2/15/2021,2021-W07,4832,1063,1289,3836,2308,1437,1032,0
Portugal,2/16/2021,2021-W07,4482,1063,1289,3836,2308,1437,1032,0
Portugal,2/17/2021,2021-W07,4137,1063,1289,3836,2308,1437,1032,0
Portugal,2/18/2021,2021-W07,3819,1063,1289,3836,2308,1437,1032,0
Portugal,2/19/2021,2021-W07,3584,1063,1289,3836,2308,1437,1032,0
Portugal,2/20/2021,2021-W07,3284,1063,1289,3836,2308,1437,1032,0
Portugal,2/21/2021,2021-W07,3284,1063,1289,3836,2308,1437,1032,0
Portugal,2/22/2021,2021-W08,3322,771,789,2546,1381,811,608,0
Portugal,2/23/2021,2021-W08,3012,771,789,2546,1381,811,608,0
Portugal,2/24/2021,2021-W08,2767,771,789,2546,1381,811,608,0
Portugal,2/25/2021,2021-W08,2613,771,789,2546,1381,811,608,0
Portugal,2/26/2021,2021-W08,2404,771,789,2546,1381,811,608,0
Portugal,2/27/2021,2021-W08,2180,771,789,2546,1381,811,608,0
Portugal,2/28/2021,2021-W08,2165,771,789,2546,1381,811,608,0
Portugal,3/29/2021,2021-W13,623,614,360,1292,600,299,144,0
Portugal,3/30/2021,2021-W13,584,614,360,1292,600,299,144,0
Portugal,3/31/2021,2021-W13,558,614,360,1292,600,299,144,0
Portugal,4/1/2021,2021-W13,538,614,360,1292,600,299,144,0
Portugal,4/2/2021,2021-W13,513,614,360,1292,600,299,144,0
Portugal,4/3/2021,2021-W13,512,614,360,1292,600,299,144,0
Portugal,4/4/2021,2021-W13,517,614,360,1292,600,299,144,0
Slovenia,3/10/2020,2020-W11,18,0,21,112,57,13,10,1
Slovenia,3/11/2020,2020-W11,18,0,21,112,57,13,10,1
Slovenia,3/12/2020,2020-W11,17,0,21,112,57,13,10,1
Slovenia,3/13/2020,2020-W11,22,0,21,112,57,13,10,1
Slovenia,3/14/2020,2020-W11,29,0,21,112,57,13,10,1
Slovenia,3/15/2020,2020-W11,33,0,21,112,57,13,10,1
Slovenia,3/16/2020,2020-W12,32,3,9,76,56,22,26,1
Slovenia,3/17/2020,2020-W12,38,3,9,76,56,22,26,1
Slovenia,3/18/2020,2020-W12,43,3,9,76,56,22,26,1
Slovenia,3/19/2020,2020-W12,47,3,9,76,56,22,26,1
Slovenia,3/20/2020,2020-W12,46,3,9,76,56,22,26,1
Slovenia,3/21/2020,2020-W12,51,3,9,76,56,22,26,1
Slovenia,3/22/2020,2020-W12,52,3,9,76,56,22,26,1
Slovenia,3/23/2020,2020-W13,56,2,15,78,94,70,56,1
Slovenia,3/24/2020,2020-W13,69,2,15,78,94,70,56,1
Slovenia,3/25/2020,2020-W13,78,2,15,78,94,70,56,1
Slovenia,3/26/2020,2020-W13,81,2,15,78,94,70,56,1
Slovenia,3/27/2020,2020-W13,102,2,15,78,94,70,56,1
Slovenia,3/28/2020,2020-W13,102,2,15,78,94,70,56,1
Slovenia,3/29/2020,2020-W13,108,2,15,78,94,70,56,1
Slovenia,3/30/2020,2020-W14,117,3,16,75,58,35,77,0
Slovenia,3/31/2020,2020-W14,110,3,16,75,58,35,77,0
Slovenia,4/1/2020,2020-W14,109,3,16,75,58,35,77,1
Slovenia,4/2/2020,2020-W14,108,3,16,75,58,35,77,0
Slovenia,4/3/2020,2020-W14,114,3,16,75,58,35,77,0
Slovenia,4/4/2020,2020-W14,109,3,16,75,58,35,77,0
Slovenia,4/5/2020,2020-W14,110,3,16,75,58,35,77,0
Slovenia,4/6/2020,2020-W15,112,0,20,73,42,17,38,0
Slovenia,4/7/2020,2020-W15,109,0,20,73,42,17,38,0
Slovenia,4/8/2020,2020-W15,111,0,20,73,42,17,38,0
Slovenia,4/9/2020,2020-W15,108,0,20,73,42,17,38,0
Slovenia,4/10/2020,2020-W15,106,0,20,73,42,17,38,0
Slovenia,4/11/2020,2020-W15,94,0,20,73,42,17,38,0
Slovenia,4/12/2020,2020-W15,95,0,20,73,42,17,38,0
Slovenia,4/13/2020,2020-W16,95,0,10,42,22,17,31,0
Slovenia,4/14/2020,2020-W16,103,0,10,42,22,17,31,0
Slovenia,4/15/2020,2020-W16,96,0,10,42,22,17,31,0
Slovenia,4/16/2020,2020-W16,99,0,10,42,22,17,31,0
Slovenia,4/17/2020,2020-W16,95,0,10,42,22,17,31,0
Slovenia,4/18/2020,2020-W16,93,0,10,42,22,17,31,0
Slovenia,4/19/2020,2020-W16,89,0,10,42,22,17,31,0
Slovenia,4/20/2020,2020-W17,87,3,8,24,9,12,11,0
Slovenia,4/21/2020,2020-W17,86,3,8,24,9,12,11,0
Slovenia,4/22/2020,2020-W17,82,3,8,24,9,12,11,0
Slovenia,4/23/2020,2020-W17,80,3,8,24,9,12,11,0
Slovenia,4/24/2020,2020-W17,78,3,8,24,9,12,11,0
Slovenia,4/25/2020,2020-W17,77,3,8,24,9,12,11,0
Slovenia,4/26/2020,2020-W17,80,3,8,24,9,12,11,0
Slovenia,4/27/2020,2020-W18,80,0,0,9,10,6,10,0
Slovenia,4/28/2020,2020-W18,77,0,0,9,10,6,10,0
Slovenia,4/29/2020,2020-W18,70,0,0,9,10,6,10,0
Slovenia,4/30/2020,2020-W18,63,0,0,9,10,6,10,0
Slovenia,5/1/2020,2020-W18,58,0,0,9,10,6,10,0
Slovenia,5/2/2020,2020-W18,60,0,0,9,10,6,10,0
Slovenia,5/3/2020,2020-W18,58,0,0,9,10,6,10,0
Slovenia,5/4/2020,2020-W19,58,0,2,9,1,1,5,0
Slovenia,5/5/2020,2020-W19,55,0,2,9,1,1,5,0
Slovenia,5/6/2020,2020-W19,53,0,2,9,1,1,5,0
Slovenia,5/7/2020,2020-W19,52,0,2,9,1,1,5,0
Slovenia,5/8/2020,2020-W19,46,0,2,9,1,1,5,0
Slovenia,5/9/2020,2020-W19,43,0,2,9,1,1,5,0
Slovenia,5/10/2020,2020-W19,41,0,2,9,1,1,5,0
Slovenia,5/11/2020,2020-W20,42,0,1,2,2,1,0,0
Slovenia,5/12/2020,2020-W20,40,0,1,2,2,1,0,0
Slovenia,5/13/2020,2020-W20,38,0,1,2,2,1,0,0
Slovenia,5/14/2020,2020-W20,32,0,1,2,2,1,0,0
Slovenia,5/15/2020,2020-W20,29,0,1,2,2,1,0,0
Slovenia,5/16/2020,2020-W20,27,0,1,2,2,1,0,0
Slovenia,5/17/2020,2020-W20,26,0,1,2,2,1,0,0
Slovenia,5/18/2020,2020-W21,25,0,1,1,0,0,1,0
Slovenia,5/19/2020,2020-W21,24,0,1,1,0,0,1,0
Slovenia,5/20/2020,2020-W21,23,0,1,1,0,0,1,0
Slovenia,5/21/2020,2020-W21,21,0,1,1,0,0,1,0
Slovenia,5/22/2020,2020-W21,21,0,1,1,0,0,1,0
Slovenia,5/23/2020,2020-W21,18,0,1,1,0,0,1,0
Slovenia,5/24/2020,2020-W21,18,0,1,1,0,0,1,0
Slovenia,5/25/2020,2020-W22,16,0,1,2,0,0,0,0
Slovenia,5/26/2020,2020-W22,9,0,1,2,0,0,0,0
Slovenia,5/27/2020,2020-W22,8,0,1,2,0,0,0,0
Slovenia,5/28/2020,2020-W22,7,0,1,2,0,0,0,0
Slovenia,5/29/2020,2020-W22,7,0,1,2,0,0,0,0
Slovenia,5/30/2020,2020-W22,7,0,1,2,0,0,0,0
Slovenia,5/31/2020,2020-W22,6,0,1,2,0,0,0,0
Slovenia,6/1/2020,2020-W23,5,0,0,8,1,0,0,0
Slovenia,6/2/2020,2020-W23,5,0,0,8,1,0,0,1
Slovenia,6/3/2020,2020-W23,5,0,0,8,1,0,0,1
Slovenia,6/4/2020,2020-W23,5,0,0,8,1,0,0,1
Slovenia,6/5/2020,2020-W23,6,0,0,8,1,0,0,0
Slovenia,6/6/2020,2020-W23,6,0,0,8,1,0,0,0
Slovenia,6/7/2020,2020-W23,5,0,0,8,1,0,0,1
Slovenia,6/8/2020,2020-W24,5,0,1,5,4,0,0,1
Slovenia,6/9/2020,2020-W24,6,0,1,5,4,0,0,1
Slovenia,6/10/2020,2020-W24,6,0,1,5,4,0,0,1
Slovenia,6/11/2020,2020-W24,6,0,1,5,4,0,0,0
Slovenia,6/12/2020,2020-W24,6,0,1,5,4,0,0,1
Slovenia,6/13/2020,2020-W24,6,0,1,5,4,0,0,0
Slovenia,6/14/2020,2020-W24,6,0,1,5,4,0,0,0
Slovenia,6/15/2020,2020-W25,7,0,0,15,7,1,0,0
Slovenia,6/16/2020,2020-W25,7,0,0,15,7,1,0,0
Slovenia,6/17/2020,2020-W25,7,0,0,15,7,1,0,0
Slovenia,6/18/2020,2020-W25,6,0,0,15,7,1,0,1
Slovenia,6/19/2020,2020-W25,8,0,0,15,7,1,0,0
Slovenia,6/20/2020,2020-W25,6,0,0,15,7,1,0,1
Slovenia,6/21/2020,2020-W25,6,0,0,15,7,1,0,1
Slovenia,6/22/2020,2020-W26,6,0,16,28,13,0,1,1
Slovenia,6/23/2020,2020-W26,5,0,16,28,13,0,1,1
Slovenia,6/24/2020,2020-W26,7,0,16,28,13,0,1,1
Slovenia,6/25/2020,2020-W26,7,0,16,28,13,0,1,1
Slovenia,6/26/2020,2020-W26,8,0,16,28,13,0,1,1
Slovenia,6/27/2020,2020-W26,8,0,16,28,13,0,1,0
Slovenia,6/28/2020,2020-W26,7,0,16,28,13,0,1,0
Slovenia,6/29/2020,2020-W27,8,0,26,72,21,5,7,1
Slovenia,6/30/2020,2020-W27,8,0,26,72,21,5,7,1
Slovenia,7/1/2020,2020-W27,8,0,26,72,21,5,7,1
Slovenia,7/2/2020,2020-W27,9,0,26,72,21,5,7,1
Slovenia,7/3/2020,2020-W27,10,0,26,72,21,5,7,1
Slovenia,7/4/2020,2020-W27,6,0,26,72,21,5,7,1
Slovenia,7/5/2020,2020-W27,6,0,26,72,21,5,7,1
Slovenia,7/6/2020,2020-W28,11,5,20,68,28,8,5,1
Slovenia,7/7/2020,2020-W28,12,5,20,68,28,8,5,1
Slovenia,7/8/2020,2020-W28,14,5,20,68,28,8,5,1
Slovenia,7/9/2020,2020-W28,15,5,20,68,28,8,5,1
Slovenia,7/10/2020,2020-W28,16,5,20,68,28,8,5,1
Slovenia,7/11/2020,2020-W28,16,5,20,68,28,8,5,1
Slovenia,7/12/2020,2020-W28,16,5,20,68,28,8,5,1
Slovenia,7/13/2020,2020-W29,17,3,8,44,27,13,9,1
Slovenia,7/14/2020,2020-W29,17,3,8,44,27,13,9,1
Slovenia,7/15/2020,2020-W29,16,3,8,44,27,13,9,1
Slovenia,7/16/2020,2020-W29,18,3,8,44,27,13,9,1
Slovenia,7/17/2020,2020-W29,19,3,8,44,27,13,9,1
Slovenia,7/18/2020,2020-W29,19,3,8,44,27,13,9,0
Slovenia,7/19/2020,2020-W29,19,3,8,44,27,13,9,1
Slovenia,7/20/2020,2020-W30,19,0,10,49,27,19,27,1
Slovenia,7/21/2020,2020-W30,22,0,10,49,27,19,27,0
Slovenia,7/22/2020,2020-W30,22,0,10,49,27,19,27,0
Slovenia,7/23/2020,2020-W30,24,0,10,49,27,19,27,0
Slovenia,7/24/2020,2020-W30,23,0,10,49,27,19,27,1
Slovenia,7/25/2020,2020-W30,19,0,10,49,27,19,27,1
Slovenia,7/26/2020,2020-W30,21,0,10,49,27,19,27,1
Slovenia,7/27/2020,2020-W31,20,0,13,41,27,6,5,0
Slovenia,7/28/2020,2020-W31,17,0,13,41,27,6,5,1
Slovenia,7/29/2020,2020-W31,21,0,13,41,27,6,5,1
Slovenia,7/30/2020,2020-W31,22,0,13,41,27,6,5,1
Slovenia,7/31/2020,2020-W31,24,0,13,41,27,6,5,0
Slovenia,8/1/2020,2020-W31,22,0,13,41,27,6,5,0
Slovenia,8/2/2020,2020-W31,22,0,13,41,27,6,5,1
Slovenia,8/3/2020,2020-W32,20,0,19,29,12,8,4,1
Slovenia,8/4/2020,2020-W32,22,0,19,29,12,8,4,1
Slovenia,8/5/2020,2020-W32,22,0,19,29,12,8,4,1
Slovenia,8/6/2020,2020-W32,24,0,19,29,12,8,4,0
Slovenia,8/7/2020,2020-W32,24,0,19,29,12,8,4,0
Slovenia,8/8/2020,2020-W32,22,0,19,29,12,8,4,0
Slovenia,8/9/2020,2020-W32,24,0,19,29,12,8,4,0
Slovenia,8/10/2020,2020-W33,24,5,58,68,29,10,4,0
Slovenia,8/11/2020,2020-W33,23,5,58,68,29,10,4,0
Slovenia,8/12/2020,2020-W33,23,5,58,68,29,10,4,0
Slovenia,8/13/2020,2020-W33,19,5,58,68,29,10,4,0
Slovenia,8/14/2020,2020-W33,18,5,58,68,29,10,4,0
Slovenia,8/15/2020,2020-W33,16,5,58,68,29,10,4,1
Slovenia,8/16/2020,2020-W33,17,5,58,68,29,10,4,0
Slovenia,8/17/2020,2020-W34,19,0,76,98,35,17,5,0
Slovenia,8/18/2020,2020-W34,16,0,76,98,35,17,5,1
Slovenia,8/19/2020,2020-W34,17,0,76,98,35,17,5,1
Slovenia,8/20/2020,2020-W34,17,0,76,98,35,17,5,1
Slovenia,8/21/2020,2020-W34,18,0,76,98,35,17,5,1
Slovenia,8/22/2020,2020-W34,18,0,76,98,35,17,5,1
Slovenia,8/23/2020,2020-W34,17,0,76,98,35,17,5,1
Slovenia,8/24/2020,2020-W35,17,12,21,111,42,25,7,1
Slovenia,8/25/2020,2020-W35,17,12,21,111,42,25,7,1
Slovenia,8/26/2020,2020-W35,20,12,21,111,42,25,7,1
Slovenia,8/27/2020,2020-W35,23,12,21,111,42,25,7,1
Slovenia,8/28/2020,2020-W35,22,12,21,111,42,25,7,1
Slovenia,8/29/2020,2020-W35,23,12,21,111,42,25,7,0
Slovenia,8/30/2020,2020-W35,24,12,21,111,42,25,7,0
Slovenia,8/31/2020,2020-W36,25,21,33,171,53,20,9,1
Slovenia,9/1/2020,2020-W36,25,21,33,171,53,20,9,1
Slovenia,9/2/2020,2020-W36,26,21,33,171,53,20,9,1
Slovenia,9/3/2020,2020-W36,26,21,33,171,53,20,9,0
Slovenia,9/4/2020,2020-W36,24,21,33,171,53,20,9,1
Slovenia,9/5/2020,2020-W36,22,21,33,171,53,20,9,1
Slovenia,9/6/2020,2020-W36,23,21,33,171,53,20,9,1
Slovenia,10/5/2020,2020-W41,107,142,340,1022,459,172,123,1
Slovenia,10/6/2020,2020-W41,111,142,340,1022,459,172,123,1
Slovenia,10/7/2020,2020-W41,122,142,340,1022,459,172,123,1
Slovenia,10/8/2020,2020-W41,131,142,340,1022,459,172,123,1
Slovenia,10/9/2020,2020-W41,138,142,340,1022,459,172,123,1
Slovenia,10/10/2020,2020-W41,149,142,340,1022,459,172,123,1
Slovenia,10/11/2020,2020-W41,158,142,340,1022,459,172,123,1
Slovenia,10/12/2020,2020-W42,172,320,716,2244,1026,341,205,1
Slovenia,10/13/2020,2020-W42,180,320,716,2244,1026,341,205,1
Slovenia,10/14/2020,2020-W42,210,320,716,2244,1026,341,205,1
Slovenia,10/15/2020,2020-W42,222,320,716,2244,1026,341,205,1
Slovenia,10/16/2020,2020-W42,240,320,716,2244,1026,341,205,1
Slovenia,10/17/2020,2020-W42,250,320,716,2244,1026,341,205,1
Slovenia,10/18/2020,2020-W42,265,320,716,2244,1026,341,205,1
Slovenia,10/19/2020,2020-W43,291,401,1226,5154,2298,816,532,1
Slovenia,10/20/2020,2020-W43,313,401,1226,5154,2298,816,532,1
Slovenia,10/21/2020,2020-W43,333,401,1226,5154,2298,816,532,1
Slovenia,10/22/2020,2020-W43,356,401,1226,5154,2298,816,532,1
Slovenia,10/23/2020,2020-W43,394,401,1226,5154,2298,816,532,1
Slovenia,10/24/2020,2020-W43,449,401,1226,5154,2298,816,532,1
Slovenia,10/25/2020,2020-W43,508,401,1226,5154,2298,816,532,1
Slovenia,10/26/2020,2020-W44,523,261,959,6042,2961,1132,751,1
Slovenia,10/27/2020,2020-W44,560,261,959,6042,2961,1132,751,1
Slovenia,10/28/2020,2020-W44,612,261,959,6042,2961,1132,751,1
Slovenia,10/29/2020,2020-W44,660,261,959,6042,2961,1132,751,1
Slovenia,10/30/2020,2020-W44,703,261,959,6042,2961,1132,751,1
Slovenia,10/31/2020,2020-W44,779,261,959,6042,2961,1132,751,1
Slovenia,11/1/2020,2020-W44,821,261,959,6042,2961,1132,751,1
Slovenia,11/2/2020,2020-W45,868,79,539,4243,2412,1166,998,1
Slovenia,11/3/2020,2020-W45,925,79,539,4243,2412,1166,998,1
Slovenia,11/4/2020,2020-W45,979,79,539,4243,2412,1166,998,1
Slovenia,11/5/2020,2020-W45,1023,79,539,4243,2412,1166,998,1
Slovenia,11/6/2020,2020-W45,1069,79,539,4243,2412,1166,998,1
Slovenia,11/7/2020,2020-W45,1084,79,539,4243,2412,1166,998,1
Slovenia,11/8/2020,2020-W45,1125,79,539,4243,2412,1166,998,1
Slovenia,11/9/2020,2020-W46,1143,103,663,4326,2470,1162,1203,1
Slovenia,11/10/2020,2020-W46,1171,103,663,4326,2470,1162,1203,1
Slovenia,11/11/2020,2020-W46,1192,103,663,4326,2470,1162,1203,1
Slovenia,11/12/2020,2020-W46,1210,103,663,4326,2470,1162,1203,1
Slovenia,11/13/2020,2020-W46,1199,103,663,4326,2470,1162,1203,1
Slovenia,11/14/2020,2020-W46,1224,103,663,4326,2470,1162,1203,0
Slovenia,11/15/2020,2020-W46,1261,103,663,4326,2470,1162,1203,0
Slovenia,11/16/2020,2020-W47,1264,106,770,4406,2447,1176,1310,1
Slovenia,11/17/2020,2020-W47,1275,106,770,4406,2447,1176,1310,1
Slovenia,11/18/2020,2020-W47,1280,106,770,4406,2447,1176,1310,1
Slovenia,11/19/2020,2020-W47,1238,106,770,4406,2447,1176,1310,1
Slovenia,11/20/2020,2020-W47,1254,106,770,4406,2447,1176,1310,1
Slovenia,11/21/2020,2020-W47,1219,106,770,4406,2447,1176,1310,1
Slovenia,11/22/2020,2020-W47,1244,106,770,4406,2447,1176,1310,1
Slovenia,11/23/2020,2020-W48,1292,130,731,4349,2453,1115,1295,1
Slovenia,11/24/2020,2020-W48,1299,130,731,4349,2453,1115,1295,0
Slovenia,11/25/2020,2020-W48,1297,130,731,4349,2453,1115,1295,0
Slovenia,11/26/2020,2020-W48,1302,130,731,4349,2453,1115,1295,0
Slovenia,11/27/2020,2020-W48,1324,130,731,4349,2453,1115,1295,0
Slovenia,11/28/2020,2020-W48,1257,130,731,4349,2453,1115,1295,1
Slovenia,11/29/2020,2020-W48,1278,130,731,4349,2453,1115,1295,1
Slovenia,12/28/2020,2020-W53,1221,213,884,4830,2631,1315,675,0
Slovenia,12/29/2020,2020-W53,1170,213,884,4830,2631,1315,675,1
Slovenia,12/30/2020,2020-W53,1172,213,884,4830,2631,1315,675,1
Slovenia,12/31/2020,2020-W53,1174,213,884,4830,2631,1315,675,0
Slovenia,1/1/2021,2020-W53,1110,213,884,4830,2631,1315,675,1
Slovenia,1/2/2021,2020-W53,1111,213,884,4830,2631,1315,675,1
Slovenia,1/3/2021,2020-W53,1173,213,884,4830,2631,1315,675,1
Slovenia,1/4/2021,2021-W01,1209,306,1386,6446,3303,1613,801,0
Slovenia,1/5/2021,2021-W01,1193,306,1386,6446,3303,1613,801,1
Slovenia,1/6/2021,2021-W01,1177,306,1386,6446,3303,1613,801,1
Slovenia,1/7/2021,2021-W01,1169,306,1386,6446,3303,1613,801,1
Slovenia,1/8/2021,2021-W01,1160,306,1386,6446,3303,1613,801,1
Slovenia,1/9/2021,2021-W01,1143,306,1386,6446,3303,1613,801,1
Slovenia,1/10/2021,2021-W01,1192,306,1386,6446,3303,1613,801,1
Slovenia,1/11/2021,2021-W02,1205,245,771,4461,2406,1199,660,1
Slovenia,1/12/2021,2021-W02,1202,245,771,4461,2406,1199,660,0
Slovenia,1/13/2021,2021-W02,1244,245,771,4461,2406,1199,660,0
Slovenia,1/14/2021,2021-W02,1266,245,771,4461,2406,1199,660,0
Slovenia,1/15/2021,2021-W02,1266,245,771,4461,2406,1199,660,0
Slovenia,1/16/2021,2021-W02,1224,245,771,4461,2406,1199,660,0
Slovenia,1/17/2021,2021-W02,1220,245,771,4461,2406,1199,660,0
Slovenia,1/18/2021,2021-W03,1237,290,667,4012,2153,1097,474,0
Slovenia,1/19/2021,2021-W03,1200,290,667,4012,2153,1097,474,0
Slovenia,1/20/2021,2021-W03,1178,290,667,4012,2153,1097,474,0
Slovenia,1/21/2021,2021-W03,1159,290,667,4012,2153,1097,474,0
Slovenia,1/22/2021,2021-W03,1140,290,667,4012,2153,1097,474,0
Slovenia,1/23/2021,2021-W03,1129,290,667,4012,2153,1097,474,0
Slovenia,1/24/2021,2021-W03,1149,290,667,4012,2153,1097,474,0
Slovenia,1/25/2021,2021-W04,1173,396,753,3987,2199,926,375,0
Slovenia,1/26/2021,2021-W04,1157,396,753,3987,2199,926,375,0
Slovenia,1/27/2021,2021-W04,1144,396,753,3987,2199,926,375,0
Slovenia,1/28/2021,2021-W04,1106,396,753,3987,2199,926,375,0
Slovenia,1/29/2021,2021-W04,1082,396,753,3987,2199,926,375,0
Slovenia,1/30/2021,2021-W04,1047,396,753,3987,2199,926,375,0
Slovenia,1/31/2021,2021-W04,1053,396,753,3987,2199,926,375,0
Slovenia,2/1/2021,2021-W05,1066,421,652,3330,1657,750,277,0
Slovenia,2/2/2021,2021-W05,1032,421,652,3330,1657,750,277,0
Slovenia,2/3/2021,2021-W05,1012,421,652,3330,1657,750,277,0
Slovenia,2/4/2021,2021-W05,989,421,652,3330,1657,750,277,0
Slovenia,2/5/2021,2021-W05,988,421,652,3330,1657,750,277,0
Slovenia,2/6/2021,2021-W05,926,421,652,3330,1657,750,277,0
Slovenia,2/7/2021,2021-W05,931,421,652,3330,1657,750,277,0
Slovenia,2/8/2021,2021-W06,946,353,518,2782,1372,497,177,0
Slovenia,2/9/2021,2021-W06,945,353,518,2782,1372,497,177,0
Slovenia,2/10/2021,2021-W06,864,353,518,2782,1372,497,177,0
Slovenia,2/11/2021,2021-W06,828,353,518,2782,1372,497,177,0
Slovenia,2/12/2021,2021-W06,789,353,518,2782,1372,497,177,0
Slovenia,2/13/2021,2021-W06,738,353,518,2782,1372,497,177,0
Slovenia,2/14/2021,2021-W06,740,353,518,2782,1372,497,177,0
Slovenia,2/15/2021,2021-W07,738,466,547,2355,1162,558,159,0
Slovenia,2/16/2021,2021-W07,691,466,547,2355,1162,558,159,0
Slovenia,2/17/2021,2021-W07,648,466,547,2355,1162,558,159,0
Slovenia,2/18/2021,2021-W07,619,466,547,2355,1162,558,159,0
Slovenia,2/19/2021,2021-W07,623,466,547,2355,1162,558,159,0
Slovenia,2/20/2021,2021-W07,579,466,547,2355,1162,558,159,0
Slovenia,2/21/2021,2021-W07,566,466,547,2355,1162,558,159,0
Slovenia,2/22/2021,2021-W08,584,505,601,2323,1185,629,161,0
Slovenia,2/23/2021,2021-W08,567,505,601,2323,1185,629,161,0
Slovenia,2/24/2021,2021-W08,546,505,601,2323,1185,629,161,0
Slovenia,2/25/2021,2021-W08,546,505,601,2323,1185,629,161,0
