country,date,year_week,Daily hospital occupancy,under_15_cases,15-24_cases,25-49_cases,50-64_cases,65-79_cases,over_80_cases,next_week_hospitalizations
Portugal,2/27/2021,2021-W08,2180,771,789,2546,1381,811,608,1416
Portugal,2/28/2021,2021-W08,2165,771,789,2546,1381,811,608,1414
Portugal,3/29/2021,2021-W13,623,614,360,1292,600,299,144,536
Portugal,3/30/2021,2021-W13,584,614,360,1292,600,299,144,504
Portugal,3/31/2021,2021-W13,558,614,360,1292,600,299,144,488
Portugal,4/1/2021,2021-W13,538,614,360,1292,600,299,144,495
Portugal,4/2/2021,2021-W13,513,614,360,1292,600,299,144,486
Portugal,4/3/2021,2021-W13,512,614,360,1292,600,299,144,466
Portugal,4/4/2021,2021-W13,517,614,360,1292,600,299,144,466
Slovenia,3/10/2020,2020-W11,18,0,21,112,57,13,10,38
Slovenia,3/11/2020,2020-W11,18,0,21,112,57,13,10,43
Slovenia,3/12/2020,2020-W11,17,0,21,112,57,13,10,47
Slovenia,3/13/2020,2020-W11,22,0,21,112,57,13,10,46
Slovenia,3/14/2020,2020-W11,29,0,21,112,57,13,10,51
Slovenia,3/15/2020,2020-W11,33,0,21,112,57,13,10,52
Slovenia,3/16/2020,2020-W12,32,3,9,76,56,22,26,56
Slovenia,3/17/2020,2020-W12,38,3,9,76,56,22,26,69
Slovenia,3/18/2020,2020-W12,43,3,9,76,56,22,26,78
Slovenia,3/19/2020,2020-W12,47,3,9,76,56,22,26,81
Slovenia,3/20/2020,2020-W12,46,3,9,76,56,22,26,102
Slovenia,3/21/2020,2020-W12,51,3,9,76,56,22,26,102
Slovenia,3/22/2020,2020-W12,52,3,9,76,56,22,26,108
Slovenia,3/23/2020,2020-W13,56,2,15,78,94,70,56,117
Slovenia,3/24/2020,2020-W13,69,2,15,78,94,70,56,110
Slovenia,3/25/2020,2020-W13,78,2,15,78,94,70,56,109
Slovenia,3/26/2020,2020-W13,81,2,15,78,94,70,56,108
Slovenia,3/27/2020,2020-W13,102,2,15,78,94,70,56,114
Slovenia,3/28/2020,2020-W13,102,2,15,78,94,70,56,109
Slovenia,3/29/2020,2020-W13,108,2,15,78,94,70,56,110
Slovenia,3/30/2020,2020-W14,117,3,16,75,58,35,77,112
Slovenia,3/31/2020,2020-W14,110,3,16,75,58,35,77,109
Slovenia,4/1/2020,2020-W14,109,3,16,75,58,35,77,111
Slovenia,4/2/2020,2020-W14,108,3,16,75,58,35,77,108
Slovenia,4/3/2020,2020-W14,114,3,16,75,58,35,77,106
Slovenia,4/4/2020,2020-W14,109,3,16,75,58,35,77,94
Slovenia,4/5/2020,2020-W14,110,3,16,75,58,35,77,95
Slovenia,4/6/2020,2020-W15,112,0,20,73,42,17,38,95
Slovenia,4/7/2020,2020-W15,109,0,20,73,42,17,38,103
Slovenia,4/8/2020,2020-W15,111,0,20,73,42,17,38,96
Slovenia,4/9/2020,2020-W15,108,0,20,73,42,17,38,99
Slovenia,4/10/2020,2020-W15,106,0,20,73,42,17,38,95
Slovenia,4/11/2020,2020-W15,94,0,20,73,42,17,38,93
Slovenia,4/12/2020,2020-W15,95,0,20,73,42,17,38,89
Slovenia,4/13/2020,2020-W16,95,0,10,42,22,17,31,87
Slovenia,4/14/2020,2020-W16,103,0,10,42,22,17,31,86
Slovenia,4/15/2020,2020-W16,96,0,10,42,22,17,31,82
Slovenia,4/16/2020,2020-W16,99,0,10,42,22,17,31,80
Slovenia,4/17/2020,2020-W16,95,0,10,42,22,17,31,78
Slovenia,4/18/2020,2020-W16,93,0,10,42,22,17,31,77
Slovenia,4/19/2020,2020-W16,89,0,10,42,22,17,31,80
Slovenia,4/20/2020,2020-W17,87,3,8,24,9,12,11,80
Slovenia,4/21/2020,2020-W17,86,3,8,24,9,12,11,77
Slovenia,4/22/2020,2020-W17,82,3,8,24,9,12,11,70
Slovenia,4/23/2020,2020-W17,80,3,8,24,9,12,11,63
Slovenia,4/24/2020,2020-W17,78,3,8,24,9,12,11,58
Slovenia,4/25/2020,2020-W17,77,3,8,24,9,12,11,60
Slovenia,4/26/2020,2020-W17,80,3,8,24,9,12,11,58
Slovenia,4/27/2020,2020-W18,80,0,0,9,10,6,10,58
Slovenia,4/28/2020,2020-W18,77,0,0,9,10,6,10,55
Slovenia,4/29/2020,2020-W18,70,0,0,9,10,6,10,53
Slovenia,4/30/2020,2020-W18,63,0,0,9,10,6,10,52
Slovenia,5/1/2020,2020-W18,58,0,0,9,10,6,10,46
Slovenia,5/2/2020,2020-W18,60,0,0,9,10,6,10,43
Slovenia,5/3/2020,2020-W18,58,0,0,9,10,6,10,41
Slovenia,5/4/2020,2020-W19,58,0,2,9,1,1,5,42
Slovenia,5/5/2020,2020-W19,55,0,2,9,1,1,5,40
Slovenia,5/6/2020,2020-W19,53,0,2,9,1,1,5,38
Slovenia,5/7/2020,2020-W19,52,0,2,9,1,1,5,32
Slovenia,5/8/2020,2020-W19,46,0,2,9,1,1,5,29
Slovenia,5/9/2020,2020-W19,43,0,2,9,1,1,5,27
Slovenia,5/10/2020,2020-W19,41,0,2,9,1,1,5,26
Slovenia,5/11/2020,2020-W20,42,0,1,2,2,1,0,25
Slovenia,5/12/2020,2020-W20,40,0,1,2,2,1,0,24
Slovenia,5/13/2020,2020-W20,38,0,1,2,2,1,0,23
Slovenia,5/14/2020,2020-W20,32,0,1,2,2,1,0,21
Slovenia,5/15/2020,2020-W20,29,0,1,2,2,1,0,21
Slovenia,5/16/2020,2020-W20,27,0,1,2,2,1,0,18
Slovenia,5/17/2020,2020-W20,26,0,1,2,2,1,0,18
Slovenia,5/18/2020,2020-W21,25,0,1,1,0,0,1,16
Slovenia,5/19/2020,2020-W21,24,0,1,1,0,0,1,9
Slovenia,5/20/2020,2020-W21,23,0,1,1,0,0,1,8
Slovenia,5/21/2020,2020-W21,21,0,1,1,0,0,1,7
Slovenia,5/22/2020,2020-W21,21,0,1,1,0,0,1,7
Slovenia,5/23/2020,2020-W21,18,0,1,1,0,0,1,7
Slovenia,5/24/2020,2020-W21,18,0,1,1,0,0,1,6
Slovenia,5/25/2020,2020-W22,16,0,1,2,0,0,0,5
Slovenia,5/26/2020,2020-W22,9,0,1,2,0,0,0,5
Slovenia,5/27/2020,2020-W22,8,0,1,2,0,0,0,5
Slovenia,5/28/2020,2020-W22,7,0,1,2,0,0,0,5
Slovenia,5/29/2020,2020-W22,7,0,1,2,0,0,0,6
Slovenia,5/30/2020,2020-W22,7,0,1,2,0,0,0,6
Slovenia,5/31/2020,2020-W22,6,0,1,2,0,0,0,5
Slovenia,6/1/2020,2020-W23,5,0,0,8,1,0,0,5
Slovenia,6/2/2020,2020-W23,5,0,0,8,1,0,0,6
Slovenia,6/3/2020,2020-W23,5,0,0,8,1,0,0,6
Slovenia,6/4/2020,2020-W23,5,0,0,8,1,0,0,6
Slovenia,6/5/2020,2020-W23,6,0,0,8,1,0,0,6
Slovenia,6/6/2020,2020-W23,6,0,0,8,1,0,0,6
Slovenia,6/7/2020,2020-W23,5,0,0,8,1,0,0,6
Slovenia,6/8/2020,2020-W24,5,0,1,5,4,0,0,7
Slovenia,6/9/2020,2020-W24,6,0,1,5,4,0,0,7
Slovenia,6/10/2020,2020-W24,6,0,1,5,4,0,0,7
Slovenia,6/11/2020,2020-W24,6,0,1,5,4,0,0,6
Slovenia,6/12/2020,2020-W24,6,0,1,5,4,0,0,8
Slovenia,6/13/2020,2020-W24,6,0,1,5,4,0,0,6
Slovenia,6/14/2020,2020-W24,6,0,1,5,4,0,0,6
Slovenia,6/15/2020,2020-W25,7,0,0,15,7,1,0,6
Slovenia,6/16/2020,2020-W25,7,0,0,15,7,1,0,5
Slovenia,6/17/2020,2020-W25,7,0,0,15,7,1,0,7
Slovenia,6/18/2020,2020-W25,6,0,0,15,7,1,0,7
Slovenia,6/19/2020,2020-W25,8,0,0,15,7,1,0,8
Slovenia,6/20/2020,2020-W25,6,0,0,15,7,1,0,8
Slovenia,6/21/2020,2020-W25,6,0,0,15,7,1,0,7
Slovenia,6/22/2020,2020-W26,6,0,16,28,13,0,1,8
Slovenia,6/23/2020,2020-W26,5,0,16,28,13,0,1,8
Slovenia,6/24/2020,2020-W26,7,0,16,28,13,0,1,8
Slovenia,6/25/2020,2020-W26,7,0,16,28,13,0,1,9
Slovenia,6/26/2020,2020-W26,8,0,16,28,13,0,1,10
Slovenia,6/27/2020,2020-W26,8,0,16,28,13,0,1,6
Slovenia,6/28/2020,2020-W26,7,0,16,28,13,0,1,6
Slovenia,6/29/2020,2020-W27,8,0,26,72,21,5,7,11
Slovenia,6/30/2020,2020-W27,8,0,26,72,21,5,7,12
Slovenia,7/1/2020,2020-W27,8,0,26,72,21,5,7,14
Slovenia,7/2/2020,2020-W27,9,0,26,72,21,5,7,15
Slovenia,7/3/2020,2020-W27,10,0,26,72,21,5,7,16
Slovenia,7/4/2020,2020-W27,6,0,26,72,21,5,7,16
Slovenia,7/5/2020,2020-W27,6,0,26,72,21,5,7,16
Slovenia,7/6/2020,2020-W28,11,5,20,68,28,8,5,17
Slovenia,7/7/2020,2020-W28,12,5,20,68,28,8,5,17
Slovenia,7/8/2020,2020-W28,14,5,20,68,28,8,5,16
Slovenia,7/9/2020,2020-W28,15,5,20,68,28,8,5,18
Slovenia,7/10/2020,2020-W28,16,5,20,68,28,8,5,19
Slovenia,7/11/2020,2020-W28,16,5,20,68,28,8,5,19
Slovenia,7/12/2020,2020-W28,16,5,20,68,28,8,5,19
Slovenia,7/13/2020,2020-W29,17,3,8,44,27,13,9,19
Slovenia,7/14/2020,2020-W29,17,3,8,44,27,13,9,22
Slovenia,7/15/2020,2020-W29,16,3,8,44,27,13,9,22
Slovenia,7/16/2020,2020-W29,18,3,8,44,27,13,9,24
Slovenia,7/17/2020,2020-W29,19,3,8,44,27,13,9,23
Slovenia,7/18/2020,2020-W29,19,3,8,44,27,13,9,19
Slovenia,7/19/2020,2020-W29,19,3,8,44,27,13,9,21
Slovenia,7/20/2020,2020-W30,19,0,10,49,27,19,27,20
Slovenia,7/21/2020,2020-W30,22,0,10,49,27,19,27,17
Slovenia,7/22/2020,2020-W30,22,0,10,49,27,19,27,21
Slovenia,7/23/2020,2020-W30,24,0,10,49,27,19,27,22
Slovenia,7/24/2020,2020-W30,23,0,10,49,27,19,27,24
Slovenia,7/25/2020,2020-W30,19,0,10,49,27,19,27,22
Slovenia,7/26/2020,2020-W30,21,0,10,49,27,19,27,22
Slovenia,7/27/2020,2020-W31,20,0,13,41,27,6,5,20
Slovenia,7/28/2020,2020-W31,17,0,13,41,27,6,5,22
Slovenia,7/29/2020,2020-W31,21,0,13,41,27,6,5,22
Slovenia,7/30/2020,2020-W31,22,0,13,41,27,6,5,24
Slovenia,7/31/2020,2020-W31,24,0,13,41,27,6,5,24
Slovenia,8/1/2020,2020-W31,22,0,13,41,27,6,5,22
Slovenia,8/2/2020,2020-W31,22,0,13,41,27,6,5,24
Slovenia,8/3/2020,2020-W32,20,0,19,29,12,8,4,24
Slovenia,8/4/2020,2020-W32,22,0,19,29,12,8,4,23
Slovenia,8/5/2020,2020-W32,22,0,19,29,12,8,4,23
Slovenia,8/6/2020,2020-W32,24,0,19,29,12,8,4,19
Slovenia,8/7/2020,2020-W32,24,0,19,29,12,8,4,18
Slovenia,8/8/2020,2020-W32,22,0,19,29,12,8,4,16
Slovenia,8/9/2020,2020-W32,24,0,19,29,12,8,4,17
Slovenia,8/10/2020,2020-W33,24,5,58,68,29,10,4,19
Slovenia,8/11/2020,2020-W33,23,5,58,68,29,10,4,16
Slovenia,8/12/2020,2020-W33,23,5,58,68,29,10,4,17
Slovenia,8/13/2020,2020-W33,19,5,58,68,29,10,4,17
Slovenia,8/14/2020,2020-W33,18,5,58,68,29,10,4,18
Slovenia,8/15/2020,2020-W33,16,5,58,68,29,10,4,18
Slovenia,8/16/2020,2020-W33,17,5,58,68,29,10,4,17
Slovenia,8/17/2020,2020-W34,19,0,76,98,35,17,5,17
Slovenia,8/18/2020,2020-W34,16,0,76,98,35,17,5,17
Slovenia,8/19/2020,2020-W34,17,0,76,98,35,17,5,20
Slovenia,8/20/2020,2020-W34,17,0,76,98,35,17,5,23
Slovenia,8/21/2020,2020-W34,18,0,76,98,35,17,5,22
Slovenia,8/22/2020,2020-W34,18,0,76,98,35,17,5,23
Slovenia,8/23/2020,2020-W34,17,0,76,98,35,17,5,24
Slovenia,8/24/2020,2020-W35,17,12,21,111,42,25,7,25
Slovenia,8/25/2020,2020-W35,17,12,21,111,42,25,7,25
Slovenia,8/26/2020,2020-W35,20,12,21,111,42,25,7,26
Slovenia,8/27/2020,2020-W35,23,12,21,111,42,25,7,26
Slovenia,8/28/2020,2020-W35,22,12,21,111,42,25,7,24
Slovenia,8/29/2020,2020-W35,23,12,21,111,42,25,7,22
Slovenia,8/30/2020,2020-W35,24,12,21,111,42,25,7,23
Slovenia,8/31/2020,2020-W36,25,21,33,171,53,20,9,26
Slovenia,9/1/2020,2020-W36,25,21,33,171,53,20,9,28
Slovenia,9/2/2020,2020-W36,26,21,33,171,53,20,9,27
Slovenia,9/3/2020,2020-W36,26,21,33,171,53,20,9,26
Slovenia,9/4/2020,2020-W36,24,21,33,171,53,20,9,27
Slovenia,9/5/2020,2020-W36,22,21,33,171,53,20,9,31
Slovenia,9/6/2020,2020-W36,23,21,33,171,53,20,9,38
Slovenia,10/5/2020,2020-W41,107,142,340,1022,459,172,123,172
Slovenia,10/6/2020,2020-W41,111,142,340,1022,459,172,123,180
Slovenia,10/7/2020,2020-W41,122,142,340,1022,459,172,123,210
Slovenia,10/8/2020,2020-W41,131,142,340,1022,459,172,123,222
Slovenia,10/9/2020,2020-W41,138,142,340,1022,459,172,123,240
Slovenia,10/10/2020,2020-W41,149,142,340,1022,459,172,123,250
Slovenia,10/11/2020,2020-W41,158,142,340,1022,459,172,123,265
Slovenia,10/12/2020,2020-W42,172,320,716,2244,1026,341,205,291
Slovenia,10/13/2020,2020-W42,180,320,716,2244,1026,341,205,313
Slovenia,10/14/2020,2020-W42,210,320,716,2244,1026,341,205,333
Slovenia,10/15/2020,2020-W42,222,320,716,2244,1026,341,205,356
Slovenia,10/16/2020,2020-W42,240,320,716,2244,1026,341,205,394
Slovenia,10/17/2020,2020-W42,250,320,716,2244,1026,341,205,449
Slovenia,10/18/2020,2020-W42,265,320,716,2244,1026,341,205,508
Slovenia,10/19/2020,2020-W43,291,401,1226,5154,2298,816,532,523
Slovenia,10/20/2020,2020-W43,313,401,1226,5154,2298,816,532,560
Slovenia,10/21/2020,2020-W43,333,401,1226,5154,2298,816,532,612
Slovenia,10/22/2020,2020-W43,356,401,1226,5154,2298,816,532,660
Slovenia,10/23/2020,2020-W43,394,401,1226,5154,2298,816,532,703
Slovenia,10/24/2020,2020-W43,449,401,1226,5154,2298,816,532,779
Slovenia,10/25/2020,2020-W43,508,401,1226,5154,2298,816,532,821
Slovenia,10/26/2020,2020-W44,523,261,959,6042,2961,1132,751,868
Slovenia,10/27/2020,2020-W44,560,261,959,6042,2961,1132,751,925
Slovenia,10/28/2020,2020-W44,612,261,959,6042,2961,1132,751,979
Slovenia,10/29/2020,2020-W44,660,261,959,6042,2961,1132,751,1023
Slovenia,10/30/2020,2020-W44,703,261,959,6042,2961,1132,751,1069
Slovenia,10/31/2020,2020-W44,779,261,959,6042,2961,1132,751,1084
Slovenia,11/1/2020,2020-W44,821,261,959,6042,2961,1132,751,1125
Slovenia,11/2/2020,2020-W45,868,79,539,4243,2412,1166,998,1143
Slovenia,11/3/2020,2020-W45,925,79,539,4243,2412,1166,998,1171
Slovenia,11/4/2020,2020-W45,979,79,539,4243,2412,1166,998,1192
Slovenia,11/5/2020,2020-W45,1023,79,539,4243,2412,1166,998,1210
Slovenia,11/6/2020,2020-W45,1069,79,539,4243,2412,1166,998,1199
Slovenia,11/7/2020,2020-W45,1084,79,539,4243,2412,1166,998,1224
Slovenia,11/8/2020,2020-W45,1125,79,539,4243,2412,1166,998,1261
Slovenia,11/9/2020,2020-W46,1143,103,663,4326,2470,1162,1203,1264
Slovenia,11/10/2020,2020-W46,1171,103,663,4326,2470,1162,1203,1275
Slovenia,11/11/2020,2020-W46,1192,103,663,4326,2470,1162,1203,1280
Slovenia,11/12/2020,2020-W46,1210,103,663,4326,2470,1162,1203,1238
Slovenia,11/13/2020,2020-W46,1199,103,663,4326,2470,1162,1203,1254
Slovenia,11/14/2020,2020-W46,1224,103,663,4326,2470,1162,1203,1219
Slovenia,11/15/2020,2020-W46,1261,103,663,4326,2470,1162,1203,1244
Slovenia,11/16/2020,2020-W47,1264,106,770,4406,2447,1176,1310,1292
Slovenia,11/17/2020,2020-W47,1275,106,770,4406,2447,1176,1310,1299
Slovenia,11/18/2020,2020-W47,1280,106,770,4406,2447,1176,1310,1297
Slovenia,11/19/2020,2020-W47,1238,106,770,4406,2447,1176,1310,1302
Slovenia,11/20/2020,2020-W47,1254,106,770,4406,2447,1176,1310,1324
Slovenia,11/21/2020,2020-W47,1219,106,770,4406,2447,1176,1310,1257
Slovenia,11/22/2020,2020-W47,1244,106,770,4406,2447,1176,1310,1278
Slovenia,11/23/2020,2020-W48,1292,130,731,4349,2453,1115,1295,1298
Slovenia,11/24/2020,2020-W48,1299,130,731,4349,2453,1115,1295,1299
Slovenia,11/25/2020,2020-W48,1297,130,731,4349,2453,1115,1295,1285
Slovenia,11/26/2020,2020-W48,1302,130,731,4349,2453,1115,1295,1289
Slovenia,11/27/2020,2020-W48,1324,130,731,4349,2453,1115,1295,1284
Slovenia,11/28/2020,2020-W48,1257,130,731,4349,2453,1115,1295,1272
Slovenia,11/29/2020,2020-W48,1278,130,731,4349,2453,1115,1295,1302
Slovenia,12/28/2020,2020-W53,1221,213,884,4830,2631,1315,675,1209
Slovenia,12/29/2020,2020-W53,1170,213,884,4830,2631,1315,675,1193
Slovenia,12/30/2020,2020-W53,1172,213,884,4830,2631,1315,675,1177
Slovenia,12/31/2020,2020-W53,1174,213,884,4830,2631,1315,675,1169
Slovenia,1/1/2021,2020-W53,1110,213,884,4830,2631,1315,675,1160
Slovenia,1/2/2021,2020-W53,1111,213,884,4830,2631,1315,675,1143
Slovenia,1/3/2021,2020-W53,1173,213,884,4830,2631,1315,675,1192
Slovenia,1/4/2021,2021-W01,1209,306,1386,6446,3303,1613,801,1205
Slovenia,1/5/2021,2021-W01,1193,306,1386,6446,3303,1613,801,1202
Slovenia,1/6/2021,2021-W01,1177,306,1386,6446,3303,1613,801,1244
Slovenia,1/7/2021,2021-W01,1169,306,1386,6446,3303,1613,801,1266
Slovenia,1/8/2021,2021-W01,1160,306,1386,6446,3303,1613,801,1266
Slovenia,1/9/2021,2021-W01,1143,306,1386,6446,3303,1613,801,1224
Slovenia,1/10/2021,2021-W01,1192,306,1386,6446,3303,1613,801,1220
Slovenia,1/11/2021,2021-W02,1205,245,771,4461,2406,1199,660,1237
Slovenia,1/12/2021,2021-W02,1202,245,771,4461,2406,1199,660,1200
Slovenia,1/13/2021,2021-W02,1244,245,771,4461,2406,1199,660,1178
Slovenia,1/14/2021,2021-W02,1266,245,771,4461,2406,1199,660,1159
Slovenia,1/15/2021,2021-W02,1266,245,771,4461,2406,1199,660,1140
Slovenia,1/16/2021,2021-W02,1224,245,771,4461,2406,1199,660,1129
Slovenia,1/17/2021,2021-W02,1220,245,771,4461,2406,1199,660,1149
Slovenia,1/18/2021,2021-W03,1237,290,667,4012,2153,1097,474,1173
Slovenia,1/19/2021,2021-W03,1200,290,667,4012,2153,1097,474,1157
Slovenia,1/20/2021,2021-W03,1178,290,667,4012,2153,1097,474,1144
Slovenia,1/21/2021,2021-W03,1159,290,667,4012,2153,1097,474,1106
Slovenia,1/22/2021,2021-W03,1140,290,667,4012,2153,1097,474,1082
Slovenia,1/23/2021,2021-W03,1129,290,667,4012,2153,1097,474,1047
Slovenia,1/24/2021,2021-W03,1149,290,667,4012,2153,1097,474,1053
Slovenia,1/25/2021,2021-W04,1173,396,753,3987,2199,926,375,1066
Slovenia,1/26/2021,2021-W04,1157,396,753,3987,2199,926,375,1032
Slovenia,1/27/2021,2021-W04,1144,396,753,3987,2199,926,375,1012
Slovenia,1/28/2021,2021-W04,1106,396,753,3987,2199,926,375,989
Slovenia,1/29/2021,2021-W04,1082,396,753,3987,2199,926,375,988
Slovenia,1/30/2021,2021-W04,1047,396,753,3987,2199,926,375,926
Slovenia,1/31/2021,2021-W04,1053,396,753,3987,2199,926,375,931
Slovenia,2/1/2021,2021-W05,1066,421,652,3330,1657,750,277,946
Slovenia,2/2/2021,2021-W05,1032,421,652,3330,1657,750,277,945
Slovenia,2/3/2021,2021-W05,1012,421,652,3330,1657,750,277,864
Slovenia,2/4/2021,2021-W05,989,421,652,3330,1657,750,277,828
Slovenia,2/5/2021,2021-W05,988,421,652,3330,1657,750,277,789
Slovenia,2/6/2021,2021-W05,926,421,652,3330,1657,750,277,738
Slovenia,2/7/2021,2021-W05,931,421,652,3330,1657,750,277,740
Slovenia,2/8/2021,2021-W06,946,353,518,2782,1372,497,177,738
Slovenia,2/9/2021,2021-W06,945,353,518,2782,1372,497,177,691
Slovenia,2/10/2021,2021-W06,864,353,518,2782,1372,497,177,648
Slovenia,2/11/2021,2021-W06,828,353,518,2782,1372,497,177,619
Slovenia,2/12/2021,2021-W06,789,353,518,2782,1372,497,177,623
Slovenia,2/13/2021,2021-W06,738,353,518,2782,1372,497,177,579
Slovenia,2/14/2021,2021-W06,740,353,518,2782,1372,497,177,566
Slovenia,2/15/2021,2021-W07,738,466,547,2355,1162,558,159,584
Slovenia,2/16/2021,2021-W07,691,466,547,2355,1162,558,159,567
Slovenia,2/17/2021,2021-W07,648,466,547,2355,1162,558,159,546
Slovenia,2/18/2021,2021-W07,619,466,547,2355,1162,558,159,546
Slovenia,2/19/2021,2021-W07,623,466,547,2355,1162,558,159,529
Slovenia,2/20/2021,2021-W07,579,466,547,2355,1162,558,159,513
Slovenia,2/21/2021,2021-W07,566,466,547,2355,1162,558,159,529
Slovenia,2/22/2021,2021-W08,584,505,601,2323,1185,629,161,543
Slovenia,2/23/2021,2021-W08,567,505,601,2323,1185,629,161,528
Slovenia,2/24/2021,2021-W08,546,505,601,2323,1185,629,161,516
Slovenia,2/25/2021,2021-W08,546,505,601,2323,1185,629,161,511
Slovenia,2/26/2021,2021-W08,529,505,601,2323,1185,629,161,521
Slovenia,2/27/2021,2021-W08,513,505,601,2323,1185,629,161,498
Slovenia,2/28/2021,2021-W08,529,505,601,2323,1185,629,161,510
Slovenia,3/29/2021,2021-W13,526,809,997,3300,1570,673,108,556
Slovenia,3/30/2021,2021-W13,515,809,997,3300,1570,673,108,573
Slovenia,3/31/2021,2021-W13,500,809,997,3300,1570,673,108,581
Slovenia,4/1/2021,2021-W13,518,809,997,3300,1570,673,108,599
Slovenia,4/2/2021,2021-W13,515,809,997,3300,1570,673,108,618
Slovenia,4/3/2021,2021-W13,531,809,997,3300,1570,673,108,605
Slovenia,4/4/2021,2021-W13,534,809,997,3300,1570,673,108,615
Spain,8/20/2020,2020-W34,4636,6041,8327,24192,9609,4127,2364,6807
Spain,8/21/2020,2020-W34,4703,6041,8327,24192,9609,4127,2364,6924
Spain,8/24/2020,2020-W35,5484,7061,9022,26693,11504,5059,2739,7194
Spain,8/25/2020,2020-W35,5688,7061,9022,26693,11504,5059,2739,7392
Spain,8/26/2020,2020-W35,5903,7061,9022,26693,11504,5059,2739,7892
Spain,8/27/2020,2020-W35,6034,7061,9022,26693,11504,5059,2739,7972
Spain,8/28/2020,2020-W35,6224,7061,9022,26693,11504,5059,2739,8398
Spain,8/31/2020,2020-W36,6957,8023,8939,28261,13124,6194,3739,8401
Spain,9/1/2020,2020-W36,6807,8023,8939,28261,13124,6194,3739,8658
Spain,9/2/2020,2020-W36,6924,8023,8939,28261,13124,6194,3739,9044
Spain,9/3/2020,2020-W36,7194,8023,8939,28261,13124,6194,3739,9752
Spain,9/4/2020,2020-W36,7392,8023,8939,28261,13124,6194,3739,9810
Spain,10/5/2020,2020-W41,10949,9618,12040,30554,16836,7762,5289,11692
Spain,10/6/2020,2020-W41,10696,9618,12040,30554,16836,7762,5289,11784
Spain,10/7/2020,2020-W41,10662,9618,12040,30554,16836,7762,5289,12945
Spain,10/8/2020,2020-W41,10645,9618,12040,30554,16836,7762,5289,13288
Spain,10/9/2020,2020-W41,10554,9618,12040,30554,16836,7762,5289,13698
Spain,10/12/2020,2020-W42,10109,11064,15060,38866,21397,10077,6130,14160
Spain,10/13/2020,2020-W42,11297,11064,15060,38866,21397,10077,6130,14539
Spain,10/14/2020,2020-W42,11671,11064,15060,38866,21397,10077,6130,16008
Spain,10/15/2020,2020-W42,11692,11064,15060,38866,21397,10077,6130,16696
Spain,10/16/2020,2020-W42,11784,11064,15060,38866,21397,10077,6130,17073
Spain,10/19/2020,2020-W43,12945,16132,19972,52576,29047,14107,9351,17520
Spain,10/20/2020,2020-W43,13288,16132,19972,52576,29047,14107,9351,18162
Spain,10/21/2020,2020-W43,13698,16132,19972,52576,29047,14107,9351,19170
Spain,10/22/2020,2020-W43,14160,16132,19972,52576,29047,14107,9351,19943
Spain,10/23/2020,2020-W43,14539,16132,19972,52576,29047,14107,9351,20325
Spain,10/26/2020,2020-W44,16008,16863,18512,51964,30050,14603,10065,20281
Spain,10/27/2020,2020-W44,16696,16863,18512,51964,30050,14603,10065,20239
Spain,10/28/2020,2020-W44,17073,16863,18512,51964,30050,14603,10065,21029
Spain,10/29/2020,2020-W44,17520,16863,18512,51964,30050,14603,10065,20943
Spain,10/30/2020,2020-W44,18162,16863,18512,51964,30050,14603,10065,21051
Spain,11/2/2020,2020-W45,19170,15807,15858,45952,27021,13451,9732,20525
Spain,11/3/2020,2020-W45,19943,15807,15858,45952,27021,13451,9732,20296
Spain,11/4/2020,2020-W45,20325,15807,15858,45952,27021,13451,9732,20452
Spain,11/5/2020,2020-W45,20281,15807,15858,45952,27021,13451,9732,20007
Spain,11/6/2020,2020-W45,20239,15807,15858,45952,27021,13451,9732,19403
Spain,11/9/2020,2020-W46,21029,13421,12537,36204,21303,10776,7860,18961
Spain,11/10/2020,2020-W46,20943,13421,12537,36204,21303,10776,7860,17963
Spain,11/11/2020,2020-W46,21051,13421,12537,36204,21303,10776,7860,17695
Spain,11/12/2020,2020-W46,20525,13421,12537,36204,21303,10776,7860,16701
Spain,11/13/2020,2020-W46,20296,13421,12537,36204,21303,10776,7860,15986
Spain,11/16/2020,2020-W47,20452,9884,8543,26031,14930,7802,5863,15316
Spain,11/17/2020,2020-W47,20007,9884,8543,26031,14930,7802,5863,14819
Spain,11/18/2020,2020-W47,19403,9884,8543,26031,14930,7802,5863,14503
Spain,11/19/2020,2020-W47,18961,9884,8543,26031,14930,7802,5863,14243
Spain,11/20/2020,2020-W47,17963,9884,8543,26031,14930,7802,5863,13567
Spain,11/23/2020,2020-W48,17695,7024,6142,19514,10875,5686,4596,13063
Spain,11/24/2020,2020-W48,16701,7024,6142,19514,10875,5686,4596,12552
Spain,11/25/2020,2020-W48,15986,7024,6142,19514,10875,5686,4596,12158
